playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,name_date,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
ludovic-giuly,Ludovic Giuly,FC Lorient,France,10.07.1976,164.0,62.0,Right Winger,603.0,294.0,151.0,158.0,133.0,45.0,0.0,3.0,0.25,ludovic-giuly10.07.1976,138.88357457520453,0.023310273477375076,0.0,0.003087159762913511,0.11992147141972885,0.03569796891307708,0.0,0.0040716854065149305,0.16311942908284918
mamadou-bah,Mamadou Bah,VfB Stuttgart,Germany,25.04.1988,181.0,75.0,,87.0,30.0,25.0,32.0,7.0,10.0,1.0,0.0,1.0,mamadou-bah25.04.1988,43.0851630073187,0.029093459105024894,0.006415039947206483,0.0,0.24133610145681256,0.006926795643494844,0.010822713643178414,0.0,0.36499804070958475
mody-traore,Mody Traoré,Valenciennes FC,France,14.07.1980,173.0,70.0,,112.0,35.0,31.0,46.0,1.0,16.0,0.0,0.0,0.625,mody-traore14.07.1980,16.0,0.051240363898651546,0.0,0.0,0.051240363898651546,0.05145731799937695,0.0,0.0,0.05145731799937695
nicolas-fauvergue,Nicolas Fauvergue,Stade Reims,France,13.10.1984,191.0,81.0,Center Forward,254.0,89.0,92.0,73.0,56.0,49.0,0.0,0.0,0.25,nicolas-fauvergue13.10.1984,49.0,0.06885149267560865,0.0,0.0,0.06885149267560865,0.07423318842953427,0.0,0.0,0.07423318842953427
nolan-roux,Nolan Roux,Lille OSC,France,01.03.1988,182.0,78.0,Center Forward,169.0,75.0,52.0,42.0,47.0,26.0,1.0,0.0,0.25,nolan-roux01.03.1988,59.0851630073187,0.050771631568860005,0.0009757547983800495,0.0,0.08305463812843732,0.06680834917172856,0.0009798861898984578,0.0,0.09922804349313948
olivier-giroud,Olivier Giroud,Arsenal FC,England,30.09.1986,192.0,88.0,,259.0,128.0,63.0,68.0,108.0,36.0,0.0,2.0,0.25,olivier-giroud30.09.1986,98.58904971680302,0.04452195717221692,0.0,0.002736421635756698,0.1301569720754726,0.05305230313702585,0.0,0.0028259546388787527,0.14148921083213195
omar-daf,Omar Daf,FC Sochaux,France,12.02.1977,177.0,70.0,Right Fullback,229.0,88.0,65.0,76.0,2.0,54.0,3.0,1.0,0.75,omar-daf12.02.1977,184.5500138803576,0.06647355387753977,0.0035673671068681455,0.0007783346414985047,0.20885808890174926,0.06720195778022509,0.0035824715062857376,0.0007816301468259791,0.21018935559468477
papiss-demba-cisse,Papiss Demba Cissé,Newcastle United,England,03.06.1985,183.0,73.0,Center Forward,230.0,81.0,49.0,100.0,97.0,25.0,0.0,1.0,1.0,papiss-demba-cisse03.06.1985,56.29452485840151,0.03668838027819657,0.0,0.0018593549769130944,0.09487601082379597,0.030409303259418857,0.0,0.0018672275729731723,0.08884330295812051
renaud-cohade,Renaud Cohade,AS Saint-Étienne,France,29.09.1984,180.0,78.0,Defensive Midfielder,254.0,94.0,80.0,80.0,23.0,32.0,2.0,0.0,0.0,renaud-cohade29.09.1984,98.1703260146374,0.040575278533272655,0.001521290435656168,0.0,0.09090742057843185,0.04171025586834288,0.0015277316506144137,0.0,0.09225550656036081
romain-amalfitano,Romain Amalfitano,Newcastle United,England,27.08.1989,173.0,65.0,,89.0,35.0,32.0,22.0,8.0,5.0,0.0,0.0,0.25,romain-amalfitano27.08.1989,5.0,0.023470306471932358,0.0,0.0,0.023470306471932358,0.024915308747760483,0.0,0.0,0.024915308747760483
roy-contout,Roy Contout,FC Sochaux,France,11.02.1985,174.0,62.0,Center Forward,232.0,68.0,72.0,92.0,25.0,26.0,0.0,0.0,0.5,roy-contout11.02.1985,26.0,0.03151607355029545,0.0,0.0,0.03151607355029545,0.03664630110736783,0.0,0.0,0.03664630110736783
sebastien-grax,Sébastien Grax,ESTAC Troyes,France,23.06.1984,178.0,74.0,,143.0,39.0,44.0,60.0,25.0,15.0,0.0,2.0,0.125,sebastien-grax23.06.1984,77.58904971680302,0.051382559650463774,0.0,0.004505360136366344,0.19237566443403156,0.05160011581466247,0.0,0.004524436042204225,0.19319019200767035
sebastien-roudet,Sébastien Roudet,FC Sochaux,France,16.06.1981,180.0,67.0,Attacking Midfielder,281.0,88.0,79.0,114.0,27.0,34.0,0.0,2.0,0.125,sebastien-roudet16.06.1981,96.58904971680302,0.0342133161679331,0.0,0.0027364092113060633,0.11984794225390955,0.03435817695105965,0.0,0.002747995296073725,0.12035538405480925
steeve-elana,Steeve Elana,Lille OSC,France,11.07.1980,185.0,80.0,,172.0,65.0,49.0,58.0,0.0,2.0,0.0,0.0,0.75,steeve-elana11.07.1980,2.0,0.001792949442023341,0.0,0.0,0.001792949442023341,0.001800540873938416,0.0,0.0,0.001800540873938416
sylvio-rodelin,Sylvio Rodelin,Lille OSC,France,18.11.1989,192.0,70.0,,98.0,43.0,28.0,27.0,11.0,0.0,0.0,0.0,0.5,sylvio-rodelin18.11.1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toifilou-maoulida,Toifilou Maoulida,SC Bastia,France,08.06.1979,184.0,77.0,Center Forward,448.0,157.0,122.0,169.0,99.0,44.0,2.0,2.0,0.75,toifilou-maoulida08.06.1979,172.7593757314404,0.03023880205743064,0.00044897743319791974,0.0010319691692701693,0.0773882784422206,0.031065198407937467,0.00045087842467913007,0.0010363385750678756,0.07841430788411159
vincent-muratori,Vincent Muratori,AS Nancy,France,03.08.1987,178.0,65.0,Left Fullback,120.0,47.0,38.0,35.0,0.0,21.0,1.0,2.0,0.125,vincent-muratori03.08.1987,116.67421272412172,0.0625440530359142,0.008367097396108924,0.0027890324653696416,0.42665228010268896,0.06280886748588509,0.008402524078379275,0.002800841359459758,0.4284587458400361
vincent-pajot,Vincent Pajot,Stade Rennes,France,19.08.1990,176.0,64.0,,112.0,43.0,32.0,37.0,10.0,18.0,0.0,1.0,0.125,vincent-pajot19.08.1990,49.29452485840151,0.0480824844045677,0.0,0.002373644651378418,0.12236456595214136,0.056623995169995105,0.0,0.002383694774008305,0.13122059053003973
yacine-brahimi,Yacine Brahimi,Granada CF,Spain,08.02.1990,175.0,65.0,Attacking Midfielder,149.0,59.0,30.0,60.0,19.0,20.0,2.0,0.0,0.625,yacine-brahimi08.02.1990,86.1703260146374,0.04327316612710142,0.002642097101336943,0.0,0.1306873794059984,0.059370887773759685,0.004202123653889599,0.0,0.19839883383960674
youssef-el-arabi,Youssef El-Arabi,Granada CF,Spain,03.02.1987,180.0,75.0,Center Forward,159.0,52.0,47.0,60.0,57.0,15.0,0.0,0.0,0.625,youssef-el-arabi03.02.1987,15.0,0.023236553672991173,0.0,0.0,0.023236553672991173,0.020365022612011275,0.0,0.0,0.020365022612011275
levent-aycicek,Levent Aycicek,Werder Bremen,Germany,12.02.1994,169.0,67.0,Attacking Midfielder,45.0,26.0,6.0,13.0,11.0,4.0,0.0,0.0,0.25,levent-aycicek12.02.1994,4.0,0.0336628162642721,0.0,0.0,0.0336628162642721,0.033596689240030106,0.0,0.0,0.033596689240030106
arthur-boka,Arthur Boka,VfB Stuttgart,Germany,02.04.1983,166.0,67.0,Left Fullback,390.0,147.0,95.0,148.0,12.0,66.0,2.0,2.0,1.0,arthur-boka02.04.1983,194.7593757314404,0.047512717439998305,0.0011701403489036005,0.001970263514085021,0.14788546214404993,0.06191022633143905,0.0015182657723458086,0.0026602797498315378,0.19539448765933798
gervinho, Gervinho,Arsenal FC,England,27.05.1987,179.0,68.0,Right Winger,341.0,157.0,83.0,101.0,88.0,32.0,0.0,2.0,0.75,gervinho27.05.1987,94.58904971680302,0.03288753893749267,0.0,0.0026367882845288832,0.11540457545402365,0.03296016906899754,0.0,0.0028535515488477352,0.12226070894914313
guy-demel,Guy Demel,West Ham United,England,13.06.1981,187.0,83.0,Right Fullback,371.0,177.0,87.0,107.0,12.0,61.0,1.0,1.0,1.0,guy-demel13.06.1981,125.3796878657202,0.06117574629536347,0.00021837545703658022,0.0002250188252959365,0.07544259111004845,0.0740149115008421,0.0002382657501881845,0.00022457679973282156,0.0889259969267383
kolo-toure,Kolo Touré,Manchester City,England,19.03.1981,183.0,76.0,Center Back,518.0,295.0,129.0,94.0,20.0,44.0,2.0,1.0,1.0,kolo-toure19.03.1981,141.4648508730389,0.02770441528288145,0.0012550535404054052,9.837087736426499e-05,0.07230653611712551,0.03141215017877274,0.002239813922987413,0.00010733079261714061,0.1088756250845023
onyekachi-apam,Onyekachi Apam,Stade Rennes,France,30.12.1986,177.0,67.0,Center Back,142.0,53.0,45.0,44.0,1.0,38.0,3.0,1.0,1.0,onyekachi-apam30.12.1986,168.5500138803576,0.09154834858695558,0.010767009223878202,0.0007783346414985047,0.47213421664679966,0.11151780308638012,0.0057929423320025155,0.0007816301468259791,0.327638988492602
peter-odemwingie,Peter Odemwingie,West Bromwich Albion,England,15.07.1981,182.0,75.0,Center Forward,385.0,155.0,105.0,125.0,103.0,43.0,1.0,2.0,0.5,peter-odemwingie15.07.1981,138.67421272412173,0.03233472210923478,0.001373012658788293,0.0015848492777676161,0.12735817485627587,0.04083150223217702,0.004181818181818172,0.002126967814860816,0.24575008559978206
salomon-kalou,Salomon Kalou,Lille OSC,France,05.08.1985,184.0,77.0,Left Winger,454.0,273.0,99.0,82.0,148.0,22.0,0.0,0.0,0.75,salomon-kalou05.08.1985,22.0,0.02229613950518887,0.0,0.0,0.02229613950518887,0.02505222846818601,0.0,0.0,0.02505222846818601
siaka-tiene,Siaka Tiéné,Paris Saint-Germain,France,22.02.1982,176.0,72.0,Left Fullback,224.0,97.0,78.0,49.0,9.0,51.0,5.0,1.0,0.75,siaka-tiene22.02.1982,247.720339894995,0.06823482292127621,0.010003419150205304,0.0009617353328860833,0.42929662641855876,0.08054528673815774,0.010371896614188596,0.0009658073653309512,0.453925659516421
yaya-toure,Yaya Touré,Manchester City,England,13.05.1983,191.0,90.0,Defensive Midfielder,448.0,255.0,83.0,110.0,79.0,82.0,0.0,1.0,1.0,yaya-toure13.05.1983,113.2945248584015,0.06683565750477805,0.0,0.0007339559119393793,0.08980445903593566,0.0842892938410205,0.0,0.0007370635156473048,0.1073553463536659
alaixys-romao,Alaixys Romao,FC Lorient,France,18.01.1984,180.0,74.0,Defensive Midfielder,234.0,70.0,67.0,97.0,3.0,60.0,2.0,1.0,0.5,alaixys-romao18.01.1984,157.4648508730389,0.08026501451876494,0.0011585211779227744,0.0005721092236655675,0.13649876285949367,0.08580419238131147,0.0011634264108525152,0.0005745315609148222,0.14227603704637182
alex-song,Alex Song,FC Barcelona,Spain,09.09.1987,182.0,74.0,Defensive Midfielder,345.0,208.0,64.0,73.0,11.0,67.0,2.0,0.0,1.0,alex-song09.09.1987,133.1703260146374,0.050959495320523844,0.004854701335050193,0.0,0.2115780803425072,0.06407090866528566,0.007659569625792602,0.0,0.31748901830054105
anthony-annan,Anthony Annan,CA Osasuna,Spain,21.07.1986,175.0,64.0,Defensive Midfielder,176.0,91.0,43.0,42.0,1.0,31.0,0.0,1.0,1.0,anthony-annan21.07.1986,62.29452485840151,0.06255598400548128,0.0,0.00036234694150220534,0.0738954593736878,0.08414796048305588,0.0,0.0007370470763050893,0.10721349853429765
carlos-kameni,Carlos Kameni,Málaga CF,Spain,18.02.1984,184.0,78.0,Goalkeeper,292.0,105.0,75.0,112.0,0.0,20.0,0.0,3.0,1.0,carlos-kameni18.02.1984,113.88357457520453,0.02134728628451881,0.0,0.005532596494252573,0.19448726480541106,0.027601627836895244,0.0,0.008799318762418393,0.3029721275843964
cedric-kante,Cédric Kanté,FC Sochaux,France,06.07.1979,181.0,77.0,Center Back,354.0,133.0,99.0,122.0,9.0,40.0,0.0,2.0,0.5,cedric-kante06.07.1979,102.58904971680302,0.02114994708920636,0.0,0.002641894549285131,0.10382678173508533,0.02282297756474042,0.0,0.002981092830561446,0.11611486125594807
emmanuel-adebayor,Emmanuel Adebayor,Tottenham Hotspur,England,26.02.1984,190.0,75.0,Center Forward,450.0,234.0,116.0,100.0,170.0,43.0,1.0,5.0,1.0,emmanuel-adebayor26.02.1984,232.55778729932624,0.035954095866509286,0.00010367809702530118,0.0013374141246401162,0.0812380421764074,0.027566000269211872,0.00011312140980054714,0.0013758783042335054,0.07436609834605142
jean-makoun,Jean Makoun,Stade Rennes,France,29.05.1983,172.0,65.0,Defensive Midfielder,436.0,191.0,127.0,118.0,31.0,68.0,2.0,2.0,0.875,jean-makoun29.05.1983,196.7593757314404,0.04693513416199846,0.0003845019782427678,0.0013711482271687302,0.10256587706848189,0.04969873335482471,0.00038612997762781884,0.0014690727561414703,0.10844784049252305
john-mikel,John Mikel,Chelsea FC,England,22.04.1987,188.0,86.0,Center Midfielder,351.0,205.0,78.0,68.0,6.0,64.0,1.0,3.0,0.75,john-mikel22.04.1987,190.96873758252323,0.055876355812158815,0.0005303403956602663,0.0007218522052042513,0.09601277603180099,0.06396187556970699,0.0005786453933141624,0.0007876006742331653,0.10775404160922365
mahamadou-diarra,Mahamadou Diarra,Fulham FC,England,18.05.1981,183.0,76.0,Defensive Midfielder,413.0,227.0,97.0,89.0,29.0,74.0,3.0,0.0,1.0,mahamadou-diarra18.05.1981,173.2554890219561,0.06809287816142537,0.0017101336437533004,0.0,0.12467292852930317,0.07464937748843173,0.0022986428621311655,0.0,0.150700351277651
michael-essien,Michael Essien,Real Madrid,Spain,03.12.1982,177.0,85.0,Defensive Midfielder,495.0,294.0,100.0,101.0,59.0,89.0,5.0,2.0,1.0,michael-essien03.12.1982,317.0148647533965,0.056806736115420975,0.0023507985027478393,0.0004141238274754548,0.147543096189581,0.06945635277709344,0.002360751893714364,0.0004518434707051946,0.1617024407265596
mohamed-sissoko,Mohamed Sissoko,Paris Saint-Germain,France,22.01.1985,191.0,81.0,Defensive Midfielder,319.0,179.0,63.0,77.0,9.0,82.0,6.0,1.0,1.0,mohamed-sissoko22.01.1985,311.8055029023137,0.0823023461592179,0.0066405126793680205,0.0011383805981100578,0.33762987053415283,0.08884169205311472,0.007855243477516656,0.001143200554881534,0.3845096211518089
obafemi-martins,Obafemi Martins,Levante UD,Spain,28.10.1984,176.0,67.0,Center Forward,371.0,161.0,97.0,113.0,124.0,20.0,0.0,1.0,1.0,obafemi-martins28.10.1984,51.29452485840151,0.025894889580887502,0.0,0.001995419229659549,0.08834058626640066,0.04175562918714377,0.0,0.0028016540941207743,0.12943206288024872
souleymane-diawara,Souleymane Diawara,Olympique Marseille,France,24.12.1978,185.0,74.0,Center Back,428.0,185.0,103.0,140.0,18.0,76.0,3.0,3.0,1.0,souleymane-diawara24.12.1978,269.13906359716066,0.06495502071879593,0.0034631747370161225,0.0005544121330755069,0.1968847856961333,0.07122219939736735,0.005932622944363884,0.000556759540014313,0.2849275218377355
stephane-mbia,Stéphane Mbia,Queens Park Rangers,England,20.05.1986,189.0,82.0,Defensive Midfielder,302.0,132.0,85.0,85.0,18.0,77.0,2.0,6.0,0.875,stephane-mbia20.05.1986,330.93747516504646,0.09092883370828954,0.0042592679749011726,0.003622255564645542,0.34520417576103013,0.12265685318842773,0.0051659804828478924,0.004307565669520376,0.42837738048007956
stephane-sessegnon,Stéphane Sessegnon,Sunderland AFC,England,01.06.1984,172.0,72.0,Right Midfielder,303.0,101.0,89.0,113.0,41.0,38.0,0.0,5.0,0.75,stephane-sessegnon01.06.1984,194.47262429200754,0.047323656926839826,0.0,0.009562824343082556,0.34658770104796394,0.0567426016940619,0.0,0.0097071614305208,0.3605236063860114
barel-mouko,Barel Mouko,Lille OSC,France,05.04.1979,177.0,71.0,Goalkeeper,24.0,11.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0,barel-mouko05.04.1979,1.0,0.009484476069972292,0.0,0.0,0.009484476069972292,-0.004629629629629625,0.0,0.0,-0.004629629629629625
steven-pienaar,Steven Pienaar,Everton FC,England,17.03.1982,176.0,66.0,Attacking Midfielder,421.0,203.0,109.0,109.0,45.0,64.0,3.0,1.0,0.5,steven-pienaar17.03.1982,194.5500138803576,0.047854271377827884,0.0008582287126326515,0.0002735813949980449,0.08481050799940291,0.0544699712416274,0.0009363987639609373,0.0003454874501177163,0.09626274258310136
clint-dempsey,Clint Dempsey,Tottenham Hotspur,England,09.03.1983,185.0,77.0,Attacking Midfielder,397.0,169.0,94.0,134.0,117.0,32.0,0.0,0.0,0.125,clint-dempsey09.03.1983,32.0,0.02864483149965232,0.0,0.0,0.02864483149965232,0.03878244203940907,0.0,0.0,0.03878244203940907
mark-schwarzer,Mark Schwarzer,Fulham FC,England,06.10.1972,194.0,85.0,Goalkeeper,718.0,277.0,183.0,258.0,0.0,12.0,0.0,1.0,0.25,mark-schwarzer06.10.1972,43.29452485840151,0.00740980781390663,0.0,0.0001405721530665766,0.011808946552447632,0.006930682264667551,0.0,0.00015337588738447677,0.011730507785100451
nikita-rukavytsya,Nikita Rukavytsya,1. FSV Mainz 05,Germany,22.06.1987,183.0,74.0,Left Winger,168.0,62.0,46.0,60.0,31.0,3.0,0.0,0.0,0.25,nikita-rukavytsya22.06.1987,3.0,0.0031584644983956318,0.0,0.0,0.0031584644983956318,0.0030714720899863985,0.0,0.0,0.0030714720899863985
oguchi-onyewu,Oguchi Onyewu,Málaga CF,Spain,13.05.1982,194.0,95.0,Center Back,330.0,176.0,73.0,81.0,26.0,54.0,5.0,3.0,0.5,oguchi-onyewu13.05.1982,313.309389611798,0.0438538410727422,0.008679711789527788,0.0006990684897895475,0.3529005367172592,0.0656119551897313,0.01223684708755342,0.001096218152668283,0.5047756620059778
steven-cherundolo,Steven Cherundolo,Hannover 96,Germany,19.02.1979,172.0,69.0,Right Fullback,491.0,206.0,112.0,173.0,9.0,73.0,5.0,1.0,0.125,steven-cherundolo19.02.1979,269.720339894995,0.04341241643863104,0.0023601303709645544,0.000133582604223302,0.12567811860903297,0.051690811251020354,-0.0006018152398172441,0.00013332019539694486,0.035951848110354886
tim-howard,Tim Howard,Everton FC,England,06.03.1979,195.0,88.0,Goalkeeper,515.0,251.0,129.0,135.0,1.0,18.0,0.0,1.0,0.25,tim-howard06.03.1979,49.29452485840151,0.012703192520064488,0.0,0.00015512330661287939,0.017557702694978684,0.013734529537803396,0.0,0.00016925240374241404,0.019031203094064576
marouane-chamakh,Marouane Chamakh,Arsenal FC,England,10.01.1984,185.0,70.0,Center Forward,398.0,174.0,105.0,119.0,95.0,63.0,2.0,2.0,0.25,marouane-chamakh10.01.1984,191.7593757314404,0.0502317270367094,0.0006972581163424104,0.00040047645656589726,0.08583334589928007,0.03282064028444194,0.0007002103398649396,0.0004021720926403756,0.06857299806877307
souleymane-camara,Souleymane Camara,Montpellier HSC,France,22.12.1982,174.0,72.0,Right Winger,334.0,139.0,93.0,102.0,56.0,27.0,0.0,0.0,0.875,souleymane-camara22.12.1982,27.0,0.03772577174394938,0.0,0.0,0.03772577174394938,0.05386402452919616,0.0,0.0,0.05386402452919616
atsuto-uchida,Atsuto Uchida,FC Schalke 04,Germany,27.03.1988,176.0,62.0,Right Fullback,258.0,135.0,56.0,67.0,6.0,35.0,0.0,1.0,0.0,atsuto-uchida27.03.1988,66.2945248584015,0.044026583047057574,0.0,0.0006149695319430919,0.06327176235161021,0.04554688802914775,0.0,0.0003699810555446685,0.057125269369028
brett-holman,Brett Holman,Aston Villa,England,27.03.1984,176.0,75.0,Attacking Midfielder,317.0,140.0,73.0,104.0,58.0,20.0,2.0,0.0,0.0,brett-holman27.03.1984,86.1703260146374,0.013540980832608587,0.0010102671742771316,0.0,0.04696583497451074,0.015237090502075607,0.0012757981220950017,0.0,0.05744707933601983
chu-young-park,Chu-Young Park,Celta Vigo,Spain,10.07.1985,183.0,70.0,Center Forward,180.0,65.0,52.0,63.0,51.0,20.0,0.0,0.0,0.375,chu-young-park10.07.1985,20.0,0.03366352480279524,0.0,0.0,0.03366352480279524,0.046280280495912755,0.0,0.0,0.046280280495912755
claudio-pizarro,Claudio Pizarro,Bayern München,Germany,03.10.1978,184.0,84.0,Center Forward,619.0,333.0,136.0,150.0,264.0,54.0,3.0,2.0,0.25,claudio-pizarro03.10.1978,215.84453873875913,0.02300067758185356,0.0018136682149136388,0.0021450110755687683,0.1501332885393974,0.03379407806744013,0.0031910195929260596,0.002922358389099715,0.2308232987117858
du-ri-cha,Du-Ri Cha,Fortuna Düsseldorf,Germany,25.07.1980,181.0,81.0,Right Fullback,364.0,150.0,74.0,140.0,22.0,23.0,0.0,2.0,0.375,du-ri-cha25.07.1980,85.58904971680302,0.02175240844769748,0.0,0.001658961831544362,0.07366883072410182,0.022564601410086337,0.0,0.0011724468513381052,0.059255768544441256
hajime-hosogai,Hajime Hosogai,Bayer Leverkusen,Germany,10.06.1986,177.0,69.0,Defensive Midfielder,192.0,84.0,39.0,69.0,10.0,31.0,0.0,0.0,0.25,hajime-hosogai10.06.1986,31.0,0.055131162976480554,0.0,0.0,0.055131162976480554,0.049867486950026726,0.0,0.0,0.049867486950026726
heung-min-son,Heung-Min Son,Hamburger SV,Germany,08.07.1992,183.0,76.0,Right Winger,161.0,68.0,27.0,66.0,44.0,8.0,0.0,0.0,0.375,heung-min-son08.07.1992,8.0,0.013340269972162295,0.0,0.0,0.013340269972162295,0.015844926319048623,0.0,0.0,0.015844926319048623
hiroki-sakai,Hiroki Sakai,Hannover 96,Germany,12.04.1990,184.0,70.0,,114.0,56.0,21.0,37.0,4.0,21.0,0.0,0.0,0.25,hiroki-sakai12.04.1990,21.0,0.05756763500810641,0.0,0.0,0.05756763500810641,0.05378528531722455,0.0,0.0,0.05378528531722455
hiroshi-kiyotake,Hiroshi Kiyotake,1. FC Nürnberg,Germany,12.11.1989,172.0,63.0,Attacking Midfielder,194.0,68.0,47.0,79.0,26.0,8.0,0.0,0.0,0.5,hiroshi-kiyotake12.11.1989,8.0,0.011983508547407224,0.0,0.0,0.011983508547407224,0.010893428819406196,0.0,0.0,0.010893428819406196
ja-cheol-koo,Ja-Cheol Koo,FC Augsburg,Germany,27.02.1989,183.0,75.0,Center Midfielder,155.0,69.0,36.0,50.0,26.0,19.0,0.0,0.0,0.375,ja-cheol-koo27.02.1989,19.0,0.041551114312852744,0.0,0.0,0.041551114312852744,0.06096751326281287,0.0,0.0,0.06096751326281287
jefferson-farfan,Jefferson Farfán,FC Schalke 04,Germany,26.10.1984,178.0,84.0,Left Winger,442.0,231.0,94.0,117.0,132.0,55.0,0.0,0.0,0.75,jefferson-farfan26.10.1984,55.0,0.05060535017977642,0.0,0.0,0.05060535017977642,0.06938399273717669,0.0,0.0,0.06938399273717669
ji-sung-park,Ji-Sung Park,Queens Park Rangers,England,25.02.1981,175.0,70.0,Attacking Midfielder,411.0,243.0,81.0,87.0,55.0,12.0,1.0,0.0,0.25,ji-sung-park25.02.1981,45.0851630073187,0.007727071375960218,0.002554838899575244,0.0,0.0922543328258459,0.008295901700379577,0.00256565620713871,0.0,0.09318105553430284
makoto-hasebe,Makoto Hasebe,VfL Wolfsburg,Germany,18.01.1984,180.0,72.0,Right Midfielder,245.0,111.0,62.0,72.0,8.0,26.0,1.0,2.0,0.25,makoto-hasebe18.01.1984,121.67421272412172,0.0380002341899502,0.0002557964761722804,0.0019115323267426046,0.1062837982176923,0.057063456031341615,0.00025529399118563907,-0.00012965251186277828,0.061452485589063556
masoud-shojaei,Masoud Shojaei,CA Osasuna,Spain,09.06.1984,184.0,73.0,Attacking Midfielder,170.0,60.0,43.0,67.0,18.0,29.0,2.0,0.0,0.25,masoud-shojaei09.06.1984,95.1703260146374,0.07028948757629758,0.008478740473249856,0.0,0.3508099982305195,0.10622596676753165,0.013229660126306383,0.0,0.543931428577803
mitchell-langerak,Mitchell Langerak,Borussia Dortmund,Germany,22.08.1988,192.0,81.0,Goalkeeper,60.0,35.0,10.0,15.0,0.0,3.0,0.0,1.0,0.0,mitchell-langerak22.08.1988,34.29452485840151,0.019168833488886906,0.0,0.0081672420931681,0.27475879419811916,0.028806622115419254,0.0,0.0089111390570381,0.30767648485257065
